PIDN,Ca,P,pH,SOC,Sand
4B1951On,-0.139216258219676,0.329382578842342,-0.196635820530355,-0.325806841999292,1.10240046679974
4OL39Teo,-0.0563833766849712,0.56320730606094,-0.249006233736873,0.140658014343353,0.00846702330745757
4eQ90eLY,-0.15828948635608,1.10636829286814,-0.369431776553392,0.291823310405016,0.383967741858214
4o5jwMj8,-0.390195958316326,-0.273713470995426,-0.730292534828186,-0.576933597028255,0.267809296399355
4vPgpl2c,-0.427625851333141,-0.143173071485944,-0.0681912392377853,-0.617842867970467,0.498413100838661
51r9aA0d,-0.410538356006145,-0.238145937677473,0.0152221414551605,-0.6524842903018,0.326184291765094
58SmeRoP,-0.242899016290903,-0.00727972779422998,0.078917555231601,-0.0803331072675064,-0.385929823666811
5HJp1AXn,-0.373037828505039,0.0435214375029318,-0.684866514801979,0.832495513558388,-0.330739086121321
5MBZW7fx,0.0214833155623637,0.0506949775852263,0.884524242579937,-0.432304529845715,0.203226370178163
5Nq3gHaP,0.192363938316703,1.25997849702835,0.00505433600483229,0.291525647044182,0.140808766335249
5RmwFFK3,0.192862026765943,0.889666952937841,0.0297478081192821,0.0280082756420597,-1.11547238230705
5Tu5Jbov,-0.445695123076439,0.0407887349836528,-0.588455764949322,-0.0785866242833436,-0.625287136435509
5YEolkev,-0.348447778820992,-0.189690312044695,-0.195058618672192,-0.406736460328102,-0.14625393380411
5a8sf6QV,-0.0899198800558224,-0.204307872150093,0.612775607779622,0.0908614699350437,-0.855243203043938
5eSvmqYm,-0.405800242722034,0.123596650362015,-0.314180953148752,-0.402648892998695,-0.335520973801613
5hkN8fiv,-0.370337660610676,-0.146049453690648,-1.09809312224388,1.12514896094799,-0.721951878070831
5oK8Gti5,-0.437603637576103,0.107773984130472,-0.786745730042458,-0.622295355796814,1.54205151796341
5paniGaU,-0.482853657007217,-0.196169767342508,-0.437893918436021,-0.715236434340477,1.47059285640717
5vsr7ZUP,0.628624629974365,-0.172226319462061,0.965242651104927,-0.259434136003256,-0.920356369018555
60B4xMWI,-0.282541301101446,0.143565523982397,0.653355906903744,-0.663286277651787,0.968169790506363
64jOUtKy,0.306810590624809,0.21714673191309,-0.398183490335941,2.54039700031281,-0.979073312878609
6AJo4xNG,-0.375902850925922,0.120001287048217,-0.522233735024929,0.0444365290692076,0.546141129732132
6CAvhEte,-0.372983910143375,0.0916743587702513,-0.936849558353424,-0.427145333588123,1.22711278796196
6CuGYjT5,2.52550584673882,0.00153544610366225,1.89522621631622,0.534096546005458,-1.15742603242397
6DGH8ujZ,-0.405122284591198,-0.114936602581292,-1.12432308197021,0.398595951497555,-0.326196365058422
6PzsGdVm,-0.302995806187391,0.00913110286928713,-0.504670916497707,0.58846193999052,-0.337489551305771
6UcSJMbq,-0.217204298451543,0.500320691987872,0.723185436427593,-0.703371930122376,0.621510483324528
6WJbkH8U,1.81021560430527,-0.140301837772131,1.60833942890167,-0.135145482979715,-1.05249228477478
6eUWsVzw,0.718199148774147,0.142961626779288,1.05919311642647,-0.258798119518906,-1.0315260976553
6gNyO7Do,0.0758732371032238,-0.206140365637839,-0.0884283273480833,0.698377126455307,-1.0124400138855
6jT0AyHe,-4.87140147015452e-05,-0.0988391521386802,0.959188333153725,0.397388806939125,-1.0499235868454
6nBgCvWu,-0.461145675182343,-0.16792422987055,-0.414159406721592,-0.528120289742947,1.14139758646488
6ro5mqg6,-0.326933640241623,-0.0360978905868251,-0.0632553880335763,-0.427980898320675,0.343007247336209
6sGqObX4,-0.468455135822296,-0.0699735841481015,-0.634485684335232,-0.342819054424763,-1.00294424593449
6uEGy0n4,2.32361968159676,0.126453442126513,1.99288780093193,-0.515967317670584,-0.812040883302689
7BZ4LxP8,-0.012645391211845,-0.161056559532881,-0.163753582222853,-0.437287160009146,-0.379011783003807
7CmigXKi,-0.35385559797287,-0.0660443726927042,-1.12619745731354,-0.547475799918175,1.24908153414726
7Ga0LpfR,0.156362440250814,1.80692493915558,-0.56135566085577,1.80862703323364,-0.850020995736122
7PQsFvsG,-0.405193920433521,-0.12075255420059,-1.32364456653595,1.41100670397282,-0.326579336076975
7aF7nnwn,-0.457847866415977,-0.264521513134241,-0.89653340280056,-0.72839243710041,1.06290641129017
7asGzfX9,-0.277045285701752,-0.169004366244189,-0.525665967166424,-0.317269327491522,0.368908801674843
7cg7C92o,-0.217192748934031,0.588328266888857,0.166105168545619,0.80404989272356,0.0550794230075553
7eOxTpsB,-0.345329336822033,0.0162979031912982,0.610845895111561,-0.625954024866223,0.97023112475872
7ey0v7ma,-0.458744293451309,-0.247902008891106,-1.01333990097046,0.0964858032763004,-1.05596000552177
7gocyrYl,-0.313624588400126,-0.0981006154324859,-0.263198829442263,0.601649828255177,0.0105991892982274
7gqR3GoA,-0.414253403246403,-0.188594261440448,-0.75506309568882,-0.416584402322769,-0.625095015764236
7og7aUXB,-0.184471831470728,0.203841457888484,0.487783212959766,0.00591611374402419,0.132291554962285
7onRfa8F,0.144520941306837,0.453504136065021,1.61047872900963,-0.326145347207785,0.879147145152092
7umkNuxM,-0.173008364066482,-0.0315644488669932,0.400806727260351,0.527362966537476,-0.597949656844139
7vPr9ExD,-0.0990474683698267,-0.217914128303528,0.1869036315009,0.151456474303268,-0.824974855780601
7zNjpCzu,-0.423053632676601,-0.0337655872339383,-0.231791599094868,-0.206156289577484,-0.750880578160286
7ztsQNj3,-0.382983574271202,0.704571979492903,0.0988033293484477,-0.0439715531654656,-0.64394583851099
86gppwMI,-0.498424655199051,-0.0112338587176055,-1.13935956060886,-0.34201310351491,1.16657705903053
88thAGdL,-0.404001408815384,-0.194477763772011,-0.368481185287237,-0.429876483976841,0.0995629322715104
8GhU8STP,0.823954857885838,0.753831202164292,1.7222541987896,0.16698383577168,-0.758911231160164
8NlzDcWe,-0.454280962049961,-0.19033432547003,-0.897884614765644,-0.603959864377975,0.415832343697548
8QAejdLW,-0.175501251593232,-0.262496952712536,-0.0998031149618328,0.135089203808457,-0.812493294477463
8RDeFxWM,-0.351177980005741,-0.134940498764627,0.0688123703468591,-0.581689295172691,1.30793201327324
8UXP2NBS,-0.388873396813869,-0.0415035758167505,-0.433317631110549,-0.51251051351428,0.582471492141485
8ZoV3KGT,-0.332862363755703,-0.243576932698488,-0.357352139698924,-0.408513714745641,-0.295108603686094
8ajs2uG8,-0.378642670810223,-0.254556849971414,-0.662332791090012,-0.39217396825552,-0.854189646244049
8bXnz62p,-0.228005590289831,0.336168709024787,0.253912087157369,0.400216434895992,0.471944783627987
8nO1O1LG,1.56581618189812,1.93983619213104,1.82807894945145,1.16075854599476,-0.99478825032711
8xE1p8g8,-0.416683466732502,-0.0886190268211067,-0.525921138748527,-0.282118153572083,-0.260452427435666
8yMDVMRM,-0.394016197323799,-0.221970582008362,-1.03185724318028,-0.323645108565688,-0.585196220874786
98R5VaPi,0.540260606259108,0.776241928339005,2.08767250180244,-0.682392609119415,1.37020589113235
9DcTz2Ua,2.16623767614365,0.0646791147068143,1.98823496103287,0.233370312221814,-0.920080441236496
9G7nfUrK,-0.358025492727757,0.55878293402493,-0.764020003378391,-0.488590689003468,0.996320202946663
9O6GZ1HT,-0.0625195660162717,0.846528275310993,0.77995373159647,-0.665535873174667,0.0260486893821508
9S7fCoAM,-0.412663917243481,0.0420233685523272,-0.099605504097417,-0.350897117704153,0.834055614471436
9iQwmFJR,-0.312651137262583,-0.149315353762358,-0.506880792230368,-0.520756177604198,1.04601078629494
A3Mt6SAQ,1.50769864320755,0.209154204558581,2.1601763010025,-0.722261440753937,0.530103494971991
AJIsQIcV,-0.351875445246696,0.000422839447855949,-1.13496862351894,-0.405638760328293,1.37426381707191
AMHKXMh8,1.84578283429146,0.702728498354554,1.99270468354225,-0.486841924488544,-0.713409194350243
ASwA2J4E,-0.298918591439724,-0.108138044085354,0.265555878914893,-0.403360629081726,0.458079618215561
AaFvEoHq,-0.340295664966106,-0.169462983170524,0.211969049088657,-0.659634161740541,0.805365562438965
AiIPD6hX,-0.220404398441315,0.402231476828456,-0.897324040532112,0.511650520563126,0.190209633670747
AsIURvJS,-0.307716892659664,-0.0375865435926244,-0.205671160947531,0.745947879552841,-0.606611007452011
AsvgbJ0C,-0.217181396484375,-0.10428431648761,-0.219633203744888,1.14331576824188,0.165191274229437
AxEhbkCM,-0.376851297914982,-0.168919631373137,-0.369433438591659,-0.481278580939397,-0.424369747098535
B7VPkIpx,-0.329041516035795,0.0216212790925056,0.205572032340569,-0.639599883556366,0.834878417849541
BBwHqHiH,-0.0253088956931606,-0.278807219676673,0.698974370211363,-0.0498832811543252,-0.849707329273224
BMyps8hr,-0.284669259935617,-0.253466307371855,-0.840084533393383,-0.357684569060802,-0.910536828637123
BUHS4dQw,0.294495655223727,0.402615474257618,0.830357985198498,3.69816435575485,-0.788894745707512
BZB3EYWQ,-0.288197748363018,0.0218935731696547,0.299186627194285,-0.332636596262455,0.744697344303131
C5UPCZcL,3.65582245588303,0.188152780709788,1.91406368017197,0.412576186517254,-0.970990592241287
C5gIfQbJ,-0.370594717562199,-0.27619075588882,-1.38148287534714,1.0831016048789,-0.936247560381889
CDRuu4Pn,-0.349600519984961,-0.200959061831236,-0.326458662003279,-0.649580460786819,1.18189064264297
CQhTYkqE,1.16071925014257,0.707658314146101,0.49995387122035,0.173609045613557,-1.17368955612183
CSEobMXv,-0.434013286232948,-0.216533861495554,-1.31133984327316,0.509247068315744,-0.616805309802294
CYMQE4x0,0.100823525292799,1.6079886496067,0.948242539167404,-0.228098246641457,1.25097409486771
ChQdtl4J,-0.437433943152428,-0.161589321820065,-0.371456480771303,-0.593829077482223,0.720207624137402
ChnD1nrN,-0.443742896616459,-0.249719916656613,-1.01983686387539,-0.632484103739262,0.124429585877806
CvtbbIcq,1.15928428769112,0.17095680879429,1.8576354265213,-0.17265319225844,0.0520442913868465
Cxk06b77,-0.181971949408762,0.113134109042585,0.575848936289549,-0.0459158401936293,0.219831609679386
D3QD3ZEJ,-0.00663577498635277,0.181083812750876,0.900886011123657,0.494870676845312,0.192005306109786
D8J5C6lA,0.509594482183456,1.43890622258186,1.11631996929646,0.0541675167274661,-0.69255710542202
DCeQwYfT,-0.193281077221036,0.31661238539964,-0.214392457157373,0.109840464219451,-1.02904890477657
DDEftkx3,-0.475116355717182,-0.142778888065368,-0.649840158224106,-0.649508103728294,1.30541672706604
DEwCfeDW,-0.407242420315742,0.0935281017795205,-0.0657117051072419,0.164430191647261,0.414339618012309
DMkIV4oL,-0.425760231912136,-0.257465448975563,-0.897544878721237,-0.621264424920082,0.360778678953648
DnzGfbxS,-0.252832476049662,-0.119391173869371,-0.602578103542328,-0.183714056387544,-0.786602374911308
DoZxo6f6,-0.371369889378548,-0.175098660029471,-0.0962564885616302,-0.58974966108799,0.739808759093285
DvhBPGIk,-0.376195256412029,-0.177506512217224,-0.357421090453863,-0.171057469048537,-0.341004967689514
Dx7GoUcT,-0.472250302135944,-0.156902186293155,-0.461681579053402,-0.640371119976044,1.27055257260799
E5hIjohO,0.706170505285263,0.157611891254783,-0.0781262608710676,1.36540413498878,-1.22993541359901
E6x4XGHt,-0.397171355783939,0.0693004371598363,-0.809414377808571,-0.51493152603507,1.4711824297905
EDEpAzh1,-0.377080762386322,-0.122082144021988,-0.815983052551746,-0.222672875504941,-0.941101914644241
ETGudkQt,-0.340056648105383,0.133772800059523,-0.00768091366626322,-0.597388568520546,0.778168416023254
EUleKrLJ,2.11374889612198,0.175193906016648,1.95055285096169,0.146643946389668,-0.676605327427387
Ehw2Jz6s,-0.350088189542294,-0.264114486798644,-0.420968046039343,-0.460501877963543,-0.152275671437383
EjqzC4zH,-0.330483360588551,-0.172696340084076,-0.0289525917265564,-0.639947092533112,0.820005410909653
EkMZO3Qj,-0.433601903915405,0.0575355694629252,-0.3267303802073,-0.633869716525078,0.83383703827858
EnoNXWvU,-0.152167802304029,0.5900361395441,0.750664553046226,-0.70016622543335,0.630421523749828
Epv8ANwr,-0.214282381534576,-0.142551939934492,-0.161785157350823,0.661485743522644,-0.214835326839238
Etro9j0B,-0.237821373902261,1.986164483428,-0.00663897625636309,0.965589398145676,0.0465461471874733
F3MIZj76,-0.400137223303318,-0.211127625405788,-0.682649207115173,-0.148600766668096,-0.963030028343201
FB8tU00K,-0.429874365031719,-0.186001678882167,-1.1428042113781,0.600578586757183,-0.734276482462883
FLhxBGMK,-0.0622361092595384,-0.0906679257750511,0.862364347279072,-0.151475513307378,-1.05655837655067
FRreR8ka,-0.440517027676106,-0.202639555186033,-0.565859815478325,-0.454454496502876,0.544052655994892
FXne4oAV,0.548127014935017,0.0875217907014303,1.32740243375301,-0.340858236700296,-0.789680996537209
FaW764jk,-0.309092456847429,0.322331204568036,0.418317951308563,-0.179467120952904,0.268076093641866
FeAbMXly,-0.466018049418926,-0.272466308623552,-1.12226184010506,-0.619383801519871,0.643010857701302
FeudaFXn,2.85928398966789,2.11567927151918,1.20490472316742,-0.239002149365842,-0.67157596796751
FldUmFeM,1.57026184201241,0.328375863656402,2.07344595193863,-0.648847684264183,0.579925282299519
Fnv5tfAm,-0.403297659754753,0.19052907996811,-0.395880634337664,0.300015031045768,-1.0929925352335
FvrAd3Or,-0.319645163416862,-0.0898399908095598,0.391669612005353,-0.67184109389782,0.831141972541809
G48zHffi,-0.0428772780112922,0.847230265010148,1.64128821492195,-0.634135526418686,0.679446583986282
G76zCv5N,-0.37163458019495,-0.161319575551897,-0.0585065168794245,-0.415040235221386,0.230644030869007
G7JGUdNf,0.047336955787614,-0.205254198610783,0.678972492367029,-0.103055856004357,-0.891010069847107
GCo6MONx,0.96349838078022,0.884296060353517,1.42523919343948,0.384995904937387,-0.907196462154388
GE0vbpVQ,-0.236644725501537,0.344919977104291,-0.140436850860715,-0.493314962089062,1.51157676577568
GN0DfOqt,-0.334733925014734,0.187376761529595,-0.562576374411583,-0.440922263264656,0.713822419941425
GNsTAb1v,-0.386787635087967,-0.255316990613937,-0.795482255518436,-0.157384283095598,-0.995932212471962
GPwmO21z,-0.286255081743002,-0.155639064405113,-0.398510777205229,0.0991889166180044,-0.496156907081604
GQYpfLoh,0.168266740627587,1.02344982400537,-0.0674759598914534,0.287532751727849,-1.02628812193871
GR9knT8n,-0.384591664373875,-0.105382954981178,-1.23110117912292,1.37716427743435,-0.355345848947763
GXtFFbZy,-0.0910157287784386,0.396177769276619,0.912273567914963,0.0250499682268128,-0.140922833839431
GYvzvvFD,-0.502768149971962,-0.151857463829219,-1.16315357089043,-0.300896219164133,0.465743173658848
GemPjTJ9,-0.467544774711132,-0.206901364400983,-1.31807243227959,0.0196615985711105,-0.925811597704887
GkLYRm1K,2.60377877950668,0.504798838309944,1.9136773109436,-0.471019420400262,-0.8435123026371
GmlqP8eI,-0.347883699461818,-0.120395704265684,-0.451153623685241,-0.494595216214657,-0.342056830786169
GqkIrOvf,-0.405160257220268,-0.158763535134494,-0.800196582078934,0.444469283521175,-1.1502297103405
H0fsegPi,-0.44454890191555,-0.154973556660116,-0.0937193980556913,-0.505198726058006,0.51434603780508
H4dHpJjU,2.07315863370895,0.503692676126957,1.92987784743309,0.196760167274624,-0.755426174402237
H5QwJCuU,2.50778514146805,1.35013044402003,1.90015829801559,0.0292729618027806,-0.485844361735508
H5uwmSZ0,-0.433497209846973,-0.138520946586505,-0.305290480423719,-0.577736374735832,0.863778412342072
H8MtbVoL,-0.31233276873827,-0.165610913932323,0.0438245916739106,-0.452203410863876,-0.307648262381554
H9JrUYnp,-0.429851052165031,-0.162826102226973,-0.510493417084217,-0.293287153542042,0.538274398446083
HHYmmHVk,-0.448248447477818,-0.152039177063853,-0.664744099974632,-0.69813914000988,1.55165852308273
HJ5U4uqL,-0.46942044198513,-0.248014330863953,-1.18940571546555,-0.449041894078255,-0.148646124731749
HNQxYc4w,-0.274499517679214,-0.289511643350124,-0.493598511815071,-0.495826043188572,-0.247407479211688
HQYhKHZ8,-0.431283999979496,-0.0994055709335953,-0.58155657146126,-0.353039221465588,0.098085604456719
HSCMx0MC,-0.364310865104198,-0.087983720144257,0.123932862933725,-0.577246597409248,1.30744779706001
HXYuE0fx,1.63803444504738,0.127801222540438,1.96615054607391,-0.172494920901954,-0.867731058597565
HdKcxEWr,0.11577437169617,1.5231150239706,-0.184839731594548,0.16358307627961,0.635695841908455
HecW1iCC,-0.414748899638653,-0.194918873533607,-0.642484740912914,-0.37523265182972,-0.868818598985672
HpbKB8rv,-0.486846341192722,0.0208714419975877,-1.35078095793724,1.18144458606839,-0.873859196901321
HrkoYjCg,-0.16912889406085,-0.0584989864379168,-0.192573869600892,1.09827886223793,-1.11463106274605
I5P2uquT,-0.242112844437361,-0.0792893971316516,-0.254847564548254,-0.353652837872505,1.169254809618
I94qkDM7,-0.50454830378294,-0.186901463195682,-1.26264470815659,-0.401791317388415,0.787528178095818
I9sQbtt8,-0.394267764687538,-0.174758852273226,-1.24805016517639,2.09853448867798,-0.740111848711967
IFxgw6ZX,-0.348296448588371,-0.181330562196672,-0.182906567212194,-0.363240745663643,0.0344940435141325
IPPPSyoU,-0.453875732421875,-0.135766416881233,-1.08874851167202,-0.053328248206526,-0.864092165231705
IQOYQubU,1.41634657979012,0.342203067708761,1.90255426168442,-0.0139257990173064,-0.789075550436974
IYNE2SxU,-0.424259407818317,-0.0768924830015749,-0.717878499627113,-0.137676036544144,-1.07672446370125
IZRFk9kN,-0.153654039278626,0.0748413989320397,-0.314035019651055,-0.2265183318872,0.102167111681774
Iaq3v0t3,1.43249332904816,0.231344099668786,2.10083100795746,-0.716379243135452,0.48224333524704
IbVwu1t6,-0.411790116131306,-0.183882933482528,-1.09615943133831,0.0562695881555555,-0.342825065553188
IcHKTLyo,-0.0552860613912344,-0.0880095539614558,-0.121370763378218,0.226598167791963,-1.07489040195942
IpW80wVB,-0.296792364120483,-0.193259413540363,-0.013286022329703,-0.0334100446896628,-0.365234688296914
Itb0PYUV,1.72752282619476,0.30004716143012,1.87017472982407,0.708991247415543,-0.987856519222259
J8fpSwS0,-0.403502464294434,-0.050633194623515,0.850855213403702,-0.66844046395272,1.01811784505844
JE1SlbD0,0.701109838485718,0.810278139263392,0.893381094932556,2.10634106397629,-1.1609570980072
JEB4McNb,1.66957855820656,-0.109948032489046,1.41001591086388,-0.0747666416456923,-1.12200784683228
JEE4QVeQ,-0.2446547485888,-0.285430144518614,-0.193776245234767,-0.497350034117699,-0.879490140080452
JJSEU2VQ,-0.432996286451817,-0.157294964976609,-0.0933922842144966,-0.52488356679678,1.03604202270508
JSsVriP2,-0.155597578734159,-0.187174517661333,0.949216821789742,-0.645458501577377,0.371107013523579
JUvQNiOK,-0.074590444099158,0.162765928264707,-0.0413734588073567,-0.298757492005825,0.286490578949451
JZbrRtm2,-0.0202241732506081,0.702902899496257,1.03171504437923,-0.681803569197655,0.261285725608468
JcE9G92B,-0.216191716492176,0.424822448194027,0.0931528613436967,0.330051676183939,-0.0336288407444954
JnNYpXHr,0.126807193877175,1.0386840723455,0.460589554905891,1.56667375564575,-0.966675710678101
JzpbnOtz,-0.404622803628445,-0.0123830363154411,-0.320072150602937,-0.590910580009222,0.818956762552261
JzzUhPQp,2.53746029138565,0.58515043053776,1.97777634263039,-0.506409656256437,-0.86033998131752
K05R8dQK,-0.329091836512089,-0.159123610239476,-0.774181467294693,0.421088706701994,-1.1044860959053
K17pG2mG,-0.28152562007308,-0.111160246329382,0.63701388835907,-0.628103256225586,0.396573790162802
K8BellUe,0.138412288762629,-0.270256167650223,0.264274107292295,-0.0417491888161749,-1.23862607479095
KJ2eH6rr,-0.0792797355097719,-0.119597840495408,0.451757406443357,-0.0953518602618715,-1.14845918118954
KJEJ6Glk,0.778673689067364,0.603880527615547,0.93851275742054,1.71029549837112,-1.24842649102211
KSbO0oXS,0.684015339612961,1.28668828643858,-0.110143436444923,2.69857391119003,-1.11510803699493
KXtvmd01,-0.398475278913975,-0.119479738734663,-0.107269701780751,-0.527505432069302,0.335672626644373
KYiJqBuJ,0.00461716969730333,-0.230968751013279,0.99529018253088,-0.559815172851086,-0.709553813934326
KmbAyTcE,-0.161654355376959,0.154366649861913,0.366440882533789,-0.272413769736886,0.0887938090134412
KnNyl3rV,0.0299109098035842,0.0685132489539683,1.11300097107887,-0.451268561184406,0.973797658085823
Kp2DG8TZ,-0.345470878481865,-0.0331528333947062,0.0230606685392559,-0.588459314405918,0.913422557711601
KqQtKWs5,-0.431688192486763,-0.252877225354314,-0.888007810711861,-0.544614891707897,0.478852784633636
Ku27g63R,3.09214866161346,0.403085437975824,1.95591987371445,-0.305716675333679,-0.680899776518345
L2aTVqDq,-0.381667725741863,-0.239989173412323,-1.13071165382862,1.05283636748791,-0.944271153211594
L5jvq6G4,-0.452869671583176,-0.161141095776111,-0.759591743350029,-0.605620382726192,0.831373271346092
L91hYVQl,-0.41590356528759,-0.26735877469182,-0.719385200738907,-0.704213187098503,0.222500766649318
LINAMlbA,-0.469662325084209,-0.0316533429548144,-1.20332690477371,0.172695071902126,0.611811865866184
LJoUNXSx,-0.432170133292675,-0.125025618029758,-1.27203171849251,0.36989556485787,-0.319247663766146
LLtSiyWD,-0.390215791761875,-0.251880502328277,-0.264377178996801,-0.414649960398674,-0.0683182074222714
LQJtV8kn,0.0526275377720594,-0.24200099632144,1.2803353369236,-0.00742547949776053,-0.987518322467804
LW9uddw7,-0.428338077664375,-0.194993928515851,-1.00149061977863,0.740182533487678,-1.03692456781864
LZ6sdBTR,0.836516818404198,1.22781756520271,1.47591887712479,0.0382101004943252,-0.660650639235973
La2Vhnne,0.0440857658279128,0.4257603302598,-0.438409212231636,1.30330380797386,-0.568212190270424
LaUWSq9B,-0.120018594712019,-0.0641739341430366,-0.135017168649938,-0.265720097348094,-0.93452133834362
Lk4SfkPQ,-0.364658714830875,0.0118213308975101,-0.165603836020455,-0.032317695277743,-0.718115395307541
LllC836d,-0.16581133492291,0.112258105259389,-0.0970341752283275,1.10208760201931,0.0147957427660003
LuGiGeWN,-0.490092942118645,-0.0283149423077703,-1.16913356482983,-0.385092282295227,0.855130383372307
LzcyHcWa,-0.439853267371655,-0.200718197785318,-0.769989719986916,-0.559490296244621,0.683714869618416
