PIDN,Ca,P,pH,SOC,Sand
47TwNsVC,1.32270842811199e-08,3.83154914247153e-08,0.107389336320651,0.997094280894059,2.29620256563305e-08
49856RpO,1.48103387760786e-07,0.000400115719047943,0.00344461455698995,0.00329122936545882,0.000588851287137506
4Ane1o2N,1.37262791712658e-08,0.000464441618327428,0.125688264461788,7.51641167818939e-05,0.0272846819125678
4AyVUgSc,1.14946127627493e-06,0.0215695182955939,6.36027213778278e-05,2.3420723650235e-07,0.00123948357721453
4B1951On,1.12696530150021e-06,0.000203691837892991,0.140200928502488,0.000491889722439896,0.0397177991803816
4OL39Teo,0.0106085842016771,0.701001367324983,0.158489789454607,0.493918948069268,0.0054009848529769
4eQ90eLY,7.73896790703512e-05,0.911542283709712,0.567570457801092,0.342087491749847,0.0245162074555438
4o5jwMj8,2.62209438798317e-07,1.73121679341002e-05,0.000243310665624524,0.000139971934101291,0.957291760288461
4vPgpl2c,2.90779670024366e-07,0.000340632384131028,0.0371815503205226,9.64895293469811e-06,0.135926524417796
51r9aA0d,4.86156754829552e-07,0.00130368512648269,0.0239734106972436,3.45498085244603e-08,0.000189027671289393
58SmeRoP,3.21039843481374e-05,0.700388737596427,0.353422649235563,0.00621688338922745,0.0507839017252329
5HJp1AXn,3.01273557937057e-09,2.54751182527403e-06,5.46622344037055e-05,0.265530715008282,0.00250854218625415
5MBZW7fx,0.00988560666541467,3.40717912937188e-08,0.951718833569222,2.29462781582603e-05,0.0043101932379531
5Nq3gHaP,0.262791613244594,0.956186046733204,0.225127651546689,0.81190640682366,0.0108051759988705
5RmwFFK3,0.958622006592657,7.64162286136207e-07,0.0332576641090031,0.0399741908100589,0.00151274771734375
5Tu5Jbov,2.75763002712939e-09,0.108423004291185,8.86769673088254e-05,0.00460853752203614,0.000702734033919678
5YEolkev,2.38528656068453e-06,0.000118003725733903,0.919855213336127,0.00020485056696543,0.000476514465825041
5a8sf6QV,0.00449315191337659,0.935279191876184,0.771066440641432,0.0872233655060666,0.00158160359119047
5eSvmqYm,1.01498662494474e-05,0.97991456719412,0.515530794442641,5.89880659184415e-05,0.000630901009822746
5hkN8fiv,5.25968120930202e-05,4.58080414463499e-07,0.146849473060304,0.949685529369456,0.0120019087177894
5oK8Gti5,3.60356226372895e-11,3.25257673720454e-05,0.00592605577074973,1.75642171058976e-05,0.986495295076676
5paniGaU,1.92531572649356e-11,0.00366041849554017,0.00236489526757219,2.12804201118079e-09,0.997127823368678
5vsr7ZUP,0.99446190159303,0.000869697086695083,0.999105641948907,0.000823212453788109,0.035470200381866
60B4xMWI,0.00013276875113718,0.0125268816587545,0.920631423564715,6.47775345294067e-07,0.844002408324168
64jOUtKy,0.981379977158517,0.663519381330988,0.78813636504773,0.987611561265099,0.000274014856657912
6AJo4xNG,3.26003965017642e-09,0.122092565097503,0.000699997086672185,0.0364585249457388,0.134905501592371
6CAvhEte,3.8928924114028e-09,0.0250504654601006,0.0176684274155218,0.000191380211973258,0.603437153695615
6CuGYjT5,0.999995726701384,1.07413426267968e-05,0.999999999992651,0.872834749337592,1.39037457309158e-08
6DGH8ujZ,1.20191075282853e-06,9.27770484456239e-06,0.215682017039535,0.614948900886799,0.212806189412723
6PzsGdVm,6.83722149027982e-06,8.5512327488078e-05,0.116726743842992,0.662308446178238,0.0400931721853845
6UcSJMbq,0.00782904916610437,0.591218579809739,0.997553174794425,4.51826995733257e-07,0.0743507222271379
6WJbkH8U,0.858814976631968,1.09709932375477e-07,0.963209334342218,0.000272709368117233,0.000252736862565054
6eUWsVzw,0.998116734294977,0.0766573833409984,0.980650375047705,0.00449274608749676,0.00585356472574814
6gNyO7Do,0.0141283487184426,0.000916082355162817,0.330654603577341,0.931592597337597,0.00345187130763412
6jT0AyHe,0.0229590211442716,0.000541687163323313,0.997371221817607,0.123030399104945,1.90410365144856e-06
6nBgCvWu,4.17142051493766e-07,0.0141381910972728,0.0709216198913735,6.47993456728943e-07,0.436274850402031
6ro5mqg6,6.10071739837451e-08,0.0050069734811506,0.102941693984113,0.00085307502999216,0.058245875235721
6sGqObX4,8.53331967823492e-11,4.3672289020171e-10,2.40520957633812e-05,0.000584771608672802,0.000322250207047516
6uEGy0n4,0.999925885955357,0.00199067376038117,0.999999997666099,9.01513265559478e-05,1.14403566240079e-06
7BZ4LxP8,0.000105096673954067,1.31436713436157e-07,0.351433172399868,8.47057239673208e-05,0.00324525150754598
7CmigXKi,2.78908819809462e-10,0.000975245203538905,0.0012559601164021,0.00012116349459181,0.564827150984634
7Ga0LpfR,0.0544352761194694,0.0848068280424078,0.000494748006172833,0.256254992429052,9.35610824836377e-06
7PQsFvsG,2.55902807674366e-05,2.78161745481123e-06,0.0223385744395625,0.988757562205578,0.0218374115266463
7aF7nnwn,1.34411377754865e-06,6.47896232822783e-05,7.19083495450707e-06,1.89043520671315e-09,0.894784294809815
7asGzfX9,2.24927227259741e-05,1.37471053968405e-07,0.0510539143684374,0.0100395926203249,0.201553726750021
7cg7C92o,0.00569811428625174,0.0488275630610852,0.275438967096306,0.130417692062928,0.531351074292354
7eOxTpsB,2.01643961704119e-09,0.00912987671738074,0.651651277798063,1.08122118014384e-06,0.998355575734305
7ey0v7ma,1.84522946151433e-08,3.13313637783816e-09,0.0102362673871726,0.296070588457497,3.13246529985682e-07
7gocyrYl,3.17919292855411e-05,0.694129212052036,0.129834053116942,0.265503701870928,0.00401113265531607
7gqR3GoA,2.71329729625247e-06,0.0331694871622335,0.0104616366212356,0.00177649514589002,0.000668229350992849
7og7aUXB,6.67306535782258e-05,1.96996257734666e-05,0.996518583326798,0.00614275042212705,0.0331904992999851
7onRfa8F,1.26847010939984e-06,0.0117054175291174,0.939429925158656,0.000153717383604694,0.803332631810638
7umkNuxM,0.000364147383633559,0.00559158972783663,0.410171707093756,0.654560693293984,0.000628802470252065
7vPr9ExD,0.00191334384686251,0.859988572261865,0.595214943157496,0.220127985439138,0.0185847873994821
7zNjpCzu,1.39195480632267e-05,0.678822230395186,0.0205377024542708,0.000195320477413877,0.00131585377817126
7ztsQNj3,6.25911080748036e-08,0.537668590538103,0.0320395560759722,0.00138311517477681,0.0127756188361932
86gppwMI,8.14870285508446e-13,0.192605608315172,3.85980142219537e-09,0.000321458854794265,0.997337123949058
88thAGdL,6.98406059699641e-06,0.22924166275475,0.0465442156397277,0.00115411316323441,0.983594816849629
8GhU8STP,0.887297700693053,0.00214261780763223,0.999670134397376,0.30560181463098,1.73079665305331e-05
8NlzDcWe,1.76109953592422e-06,0.00423170941008196,3.01404200263729e-05,7.38685494553613e-08,0.00164206659659883
8QAejdLW,0.000470296785218872,0.246350810311722,0.215261728452297,0.22599002784334,0.00267967803177964
8RDeFxWM,7.8529752910856e-10,0.0256304602726175,0.0528790012097058,4.58146414916609e-07,0.981447975649633
8UXP2NBS,5.74232182316854e-11,0.0278634437797185,0.019334667672991,1.38225663024993e-05,0.989167641465719
8ZoV3KGT,0.000254702345246918,0.0429687451616099,0.245298542907405,0.000502338272430859,0.00468854252909616
8ajs2uG8,7.26242041314536e-08,0.00129353148446962,0.00344655350807064,0.00306805327079651,0.0022309541135272
8bXnz62p,0.00475054802997293,0.0484181391838321,0.956847098681793,0.0945053865762809,0.802270761226693
8nO1O1LG,0.99955132680439,0.0551718241566644,0.999998043279825,0.998146973768158,7.57166684328819e-06
8xE1p8g8,1.61826414999053e-12,0.0672585296976496,0.0402012031696625,0.000463323929005399,0.116355626838887
8yMDVMRM,1.98439193852209e-08,0.000807133283060641,0.00121921691602853,0.00294172762505641,0.00809384623039532
98R5VaPi,0.196819575988735,0.80592253930565,0.999999999988491,3.49690761873852e-06,0.950070386044719
9DcTz2Ua,0.999999795992144,0.000200299809711696,0.999999999999803,0.854852785895842,1.57878245320543e-07
9G7nfUrK,8.02715096837641e-10,9.09213445560148e-08,0.0158868660224381,0.00145594051734381,0.833344125102421
9O6GZ1HT,0.000537729087285498,0.101256369271161,0.975549311543118,3.36764512313997e-06,0.0437731029020577
9S7fCoAM,2.99907823536525e-05,0.552952030807405,0.250379928072081,2.17347833072613e-05,0.90139361116943
9iQwmFJR,4.73289450225486e-07,9.73412105320908e-05,0.033175665006005,6.7158602384369e-05,0.259316082994517
A3Mt6SAQ,0.991583614574559,0.965411510110985,0.99999999994446,9.52476687584075e-09,0.298169519637589
AJIsQIcV,1.57221837081765e-08,0.00546906684243901,0.00683518121840375,0.000206269073980306,0.61855420598299
AMHKXMh8,0.999859852604209,0.181769483594665,0.999999993963417,0.00195993326089715,2.51533347996405e-05
ASwA2J4E,1.75974838094555e-09,0.00362275403401527,0.0687294312476978,8.10214966532641e-05,0.672202820885616
AaFvEoHq,2.29393322603461e-07,0.00551912160792755,0.798692433133171,2.2313252778977e-05,0.99973107978019
AiIPD6hX,2.53119970146196e-05,0.0380568971732162,0.0279975072645068,0.225137051844179,0.00410113385238378
AsIURvJS,5.16197771836851e-05,0.726243768358485,0.537930956113115,0.762371897653276,2.84515088966513e-05
AsvgbJ0C,0.000393098093643783,2.10833070568241e-05,0.833236414662695,0.935252369213041,0.0295528511872017
AxEhbkCM,7.35772361240023e-08,0.00172698412714092,0.00582886323919129,0.00036393664552192,0.00861031242909801
B7VPkIpx,1.10783831943631e-05,0.000859774323064722,0.864311530404988,1.80549753258525e-08,0.9766670451032
BBwHqHiH,0.00126875343709486,0.0112460491802066,0.534153168515308,0.0562945389225702,0.00170724401849326
BMyps8hr,3.06459550914452e-05,2.05075751282593e-05,0.0205261101497538,0.000588159560774473,0.0221609122070872
BUHS4dQw,0.00536374791401574,0.83083856283004,0.0149183086796576,0.971141712027885,1.68835850824768e-09
BZB3EYWQ,1.03290176594957e-09,0.295173862379098,0.356630356525062,0.000524323728095221,0.870903063148016
C5UPCZcL,0.999997572640161,0.00151074828502121,0.999999999999979,0.961951258728336,7.7931648142599e-07
C5gIfQbJ,2.43140840466499e-08,2.96899644188548e-06,0.0032542540549359,0.986568524558923,4.04707895851834e-09
CDRuu4Pn,1.09360514762095e-08,0.000638715268586551,0.364029893899913,3.40876001538911e-07,0.323359131720007
CQhTYkqE,0.998852134378541,0.209290264529497,0.995203498149401,0.186501877539628,0.103528690835068
CSEobMXv,1.34328686564235e-07,6.86311003274281e-07,0.00485799508235654,0.937923867836574,0.0062817931241852
CYMQE4x0,0.00115863187426417,0.117809800311412,0.0378389055852647,0.000116857857101359,0.910271186920823
ChQdtl4J,7.12492138180558e-08,0.00140015523225133,0.0249314830001604,5.3824974098009e-06,0.959000205978804
ChnD1nrN,2.11221930669068e-09,0.00106328627689739,4.59004658244947e-06,5.4510783237518e-08,0.000490052478576716
CvtbbIcq,0.944038630862974,4.47570835297033e-05,0.999810286889851,0.0010571391537368,0.000764411027163532
Cxk06b77,0.0115744340984837,0.0514786531205855,0.487288635346147,0.000898242823005713,0.986709324469379
D3QD3ZEJ,0.00020732593792771,0.000914178755988135,0.907779064880732,0.66470178856442,0.0361680806060739
D8J5C6lA,0.176169700805167,0.204935793790933,0.885165129726197,0.0415513253666769,0.000393030591297735
DCeQwYfT,0.000528398134699996,0.00819926168640389,0.173672254214491,0.258409004470308,0.000119411144753597
DDEftkx3,8.17484093329443e-12,0.0288011172503082,0.00282728338484274,6.06957717854122e-08,0.982439452152925
DEwCfeDW,1.43198663152234e-05,0.0656369988467417,0.328786273430767,0.00234440977031646,0.967376640050628
DMkIV4oL,4.75558419776752e-09,0.0021885176368232,0.000907934726424824,2.13109325371351e-06,0.586961857754308
DnzGfbxS,0.000262163322240146,0.122161876619876,0.158160405312909,0.00399902744091022,0.0288378914295244
DoZxo6f6,8.14534745257226e-07,0.000460469299891003,0.161696370897671,9.09847983321459e-06,0.860856581810218
DvhBPGIk,6.44616732341512e-07,0.000827412346486536,0.0470887804456333,0.0123195359283035,0.00229856857118479
Dx7GoUcT,1.04180318242369e-07,0.00175551093386766,0.0188494127047066,2.04204051849123e-08,0.301983103515269
E5hIjohO,0.815504365489474,0.546390684684715,0.0904083575881775,0.991224033746449,2.04750342325405e-05
E6x4XGHt,2.41848105063703e-09,0.000325107593065572,0.00956833527362062,5.32109978577703e-05,0.84063432631332
EDEpAzh1,2.08047929132781e-13,2.46523310387064e-06,0.000885794954498992,0.000840499995697271,0.882058772307603
ETGudkQt,8.66105261277325e-08,0.00013829887500896,0.551541357793692,2.68379558648055e-05,0.661939445995766
EUleKrLJ,0.999806827130454,0.313494370197152,0.999999999942925,0.708949111481742,1.33107976275045e-06
Ehw2Jz6s,3.99782157086214e-06,0.0011793422291043,0.0039940878179039,0.000952028186533411,0.00985591248592103
EjqzC4zH,1.17237057324527e-05,8.37870158660586e-05,0.260006988592953,1.3113391053666e-07,0.992814260149985
EkMZO3Qj,3.88056858227449e-08,7.0938310216559e-05,0.251852572109213,5.75919291818707e-05,0.271164620758529
EnoNXWvU,0.00177380194110426,0.109152490965669,0.994715844308234,8.46272474450871e-07,0.0639764903966626
Epv8ANwr,0.000120468357655252,0.00036907835954915,0.716028012675524,0.709925163358873,0.00246087167456044
Etro9j0B,0.0249037366930726,0.0287201103567039,0.184324423047429,0.0106863410856001,0.818635891598681
F3MIZj76,1.99736343852064e-06,0.00145149348809629,0.549266206033395,0.0134571885840877,0.000144768198553677
FB8tU00K,2.17419101878195e-07,0.0751812493483933,0.00144238586308716,0.154040615698906,0.000552586590168521
FLhxBGMK,0.0249529852811015,0.736265771061448,0.496822377921938,0.220702065207328,2.51726554443641e-05
FRreR8ka,8.39686237090171e-07,0.76088467050986,0.00175183033107061,2.37523415621336e-05,0.73235153648915
FXne4oAV,0.0763312156502551,0.124113663338825,0.991883041262796,0.000902266772884786,0.000159490591735962
FaW764jk,8.12162543519119e-05,0.00647906079151265,0.620070705456078,0.000116590988775933,0.955214742155585
FeAbMXly,2.02839415982816e-11,9.15017569119458e-05,0.000125970873486247,3.94502299248487e-06,0.98425441359459
FeudaFXn,0.998584009699711,8.28312666959815e-09,0.999999998331989,1.15168297377309e-06,1.08522081163191e-05
FldUmFeM,0.869137614868363,0.000210707155168193,0.999999999999913,3.96060108740096e-06,0.32640712729097
Fnv5tfAm,1.74469174139138e-08,0.919976400401373,0.000134954512464175,0.00100304893952012,0.00325688746761392
FvrAd3Or,0.00229929890835108,1.92392349003158e-05,0.995614649724742,6.42694726832609e-08,0.865830958610214
G48zHffi,0.0111400467869228,0.476607597069188,0.999999997114601,1.36006171204223e-06,0.319816127342948
G76zCv5N,4.53770354220251e-10,0.00015543933023032,0.542871266937901,0.000129744747976572,0.0357683071049624
G7JGUdNf,0.083319897561234,1.2979612163533e-05,0.612045284872212,0.0177382110668629,0.00511739676083072
GCo6MONx,0.79453769510645,0.741080232392975,0.999999906692265,0.728482493543237,3.86271839928037e-06
GE0vbpVQ,0.000104432297892842,2.41246031756612e-05,0.0481482057470537,3.0732069196718e-05,0.683667788279036
GN0DfOqt,3.00094456771832e-10,1.55774859385873e-06,0.0297440643749801,0.000255654990566047,0.803551882178477
GNsTAb1v,1.26351765719622e-11,4.63848766209163e-05,0.0108376703208513,0.000632619097968668,0.00798879444180607
GPwmO21z,1.05834505210899e-05,0.00282747801545045,0.316715459631936,0.222521606727665,0.00883565478277623
GQYpfLoh,0.877956117814006,2.62301386198175e-05,0.211419647780796,0.0445129265299229,0.00399251884264827
GR9knT8n,2.06181402771239e-05,9.27911958007472e-07,0.0488916564411366,0.951325363355389,0.0059995262113797
GXtFFbZy,7.28950968399243e-05,0.897160594124959,0.943269488520012,0.0176550021667985,0.511168830820559
GYvzvvFD,1.78451281862998e-12,0.000101183265051232,6.17507779915531e-09,0.005231589126739,0.181223957377478
GemPjTJ9,9.22976787355074e-08,0.000431560984140353,2.2184026838413e-06,0.2396520400603,0.000154907572873028
GkLYRm1K,0.999979171661813,0.000254364362922156,0.999999998425342,6.89000931455552e-05,5.86249825329784e-06
GmlqP8eI,3.68824086565752e-12,0.00288372340971846,0.0210845730660181,0.000541313179661824,0.10936392830956
GqkIrOvf,2.87816518181915e-06,4.34261701825512e-07,2.80253774034534e-07,0.81062384219487,1.88685548982289e-05
H0fsegPi,0.000219090781760057,0.961826200295874,0.46988762664801,3.58681715725241e-06,0.765943700844645
H4dHpJjU,0.999889142768828,0.00465127418009954,0.999999943882794,0.949764459587788,3.32975421794803e-05
H5QwJCuU,0.999944448431639,0.999545708146521,0.999999960959313,0.255260232151032,0.00243098806383428
H5uwmSZ0,1.1628800346438e-10,0.00200638000129203,0.012706960241062,0.000139689183330293,0.742889237270414
H8MtbVoL,0.000100226029904252,0.264040487168941,0.0843202792731741,0.00165773600898495,0.612946248152594
H9JrUYnp,5.99283682204366e-06,0.969430212178946,0.0036656852363384,0.000218666898424241,0.820099858107749
HHYmmHVk,4.80431841126033e-10,0.0134432474514647,0.015513324704749,7.01928057402609e-08,0.705947957561947
HJ5U4uqL,9.36174045506311e-10,0.00208274509908713,2.57342839707567e-05,0.000817463792842133,0.0249381625640204
HNQxYc4w,3.98475649135757e-06,0.000314548301738347,0.0146370288522529,0.000705744450811026,0.00618780818928255
HQYhKHZ8,6.99206704576886e-11,0.881928303812901,0.0164531522679415,0.000604333828765078,0.265285185022094
HSCMx0MC,1.10545964817057e-09,0.23063340926099,0.0742159151415853,3.5275337629217e-07,0.994620889484751
HXYuE0fx,0.999892982590508,0.000222685031895647,0.999999999784242,0.0339313989219825,9.19142906061568e-06
HdKcxEWr,0.047103284237046,0.0238847942948475,0.622322672429699,0.326866173484436,0.184035142988793
HecW1iCC,1.4252295259017e-12,1.68213226282769e-05,0.00504775014654515,0.00216912909446065,0.831948536930709
HpbKB8rv,1.44738548706948e-08,2.12664822683997e-09,0.00665074758336452,0.968518479438343,5.90045696396752e-11
HrkoYjCg,9.55803249340797e-05,0.980986545246621,0.333050692613156,0.706228998567901,2.336488850739e-08
I5P2uquT,1.5971213561149e-05,7.2119550140442e-06,0.031326517961042,0.000209196629777463,0.844965987572084
I94qkDM7,9.9921225114449e-13,9.90625409182994e-05,1.28011703797276e-08,0.0034529146530298,0.703332770309648
I9sQbtt8,3.13579298551242e-06,8.71226727054881e-09,0.0114657427819554,0.999176732239538,2.53618137851756e-06
IFxgw6ZX,3.3499236299007e-08,0.967695633910916,0.266964281704734,0.0052548976127793,0.0202580757289745
IPPPSyoU,3.34888560947862e-09,0.00258922929150193,0.000507552490791122,0.00478219085774983,0.000840124236842696
IQOYQubU,0.989438401529066,0.00431882575490612,0.99999990760407,0.0819559343680268,1.18183353123436e-05
IYNE2SxU,9.24559166899245e-08,2.47468041790449e-05,0.00208838368037622,0.000367603421184578,0.00304296257997689
IZRFk9kN,0.000118414569689743,8.24145897667415e-07,0.572455803925516,0.0440597345878097,0.099862806268508
Iaq3v0t3,0.998703830544954,0.719838595237923,0.999999999881033,4.82328173083942e-07,0.0346005128392222
IbVwu1t6,8.35137969561847e-07,5.942174852155e-05,0.00832529863471645,0.0641511612675938,0.246419061905052
IcHKTLyo,0.00202991326420522,0.0727861614407761,0.129419926890002,0.689135246826328,0.0654734384232323
IpW80wVB,1.59294535122571e-05,0.000158006786860111,0.273600237679436,0.0253417047879125,0.0295251563786806
Itb0PYUV,0.998551043184625,0.00641135394861574,0.999999925577541,0.961294730603879,1.55661679477048e-07
J8fpSwS0,4.18084643278042e-10,0.00167982957186202,0.957424445653907,1.04311710374442e-06,0.999382616687815
JE1SlbD0,0.842011376936814,0.995912327058082,0.537441694916379,0.993236355746386,6.1157872038332e-05
JEB4McNb,0.845766651462824,9.50775306650693e-08,0.964906649626477,0.00256681643598931,9.57607002182848e-05
JEE4QVeQ,0.00213469247209057,9.94433849100249e-09,0.683574551883028,0.000231784545437897,0.0354665822350656
JJSEU2VQ,2.48844066409867e-11,0.0964474708385149,0.0139958549628365,2.92163133333642e-06,0.981892677275358
JSsVriP2,0.0147459072880828,2.20070096393064e-07,0.999821618019734,2.10460645614043e-07,0.0321638621538433
JUvQNiOK,0.0159017063571456,0.00310135896633543,0.0792547735829389,0.00123453923009093,0.529542059885359
JZbrRtm2,0.00332767209076939,0.00205607884588805,0.999806395183948,4.17828116330599e-07,0.0408855385726215
JcE9G92B,2.65675277541694e-05,0.834723217908036,0.469841745689851,0.355054602671516,0.0585191096128546
JnNYpXHr,0.256623324500369,0.869977627945509,0.00746223041000178,0.75978271828853,0.000101405599965231
JzpbnOtz,2.45940700713896e-09,0.0281154517123711,0.237265139146036,2.00530477878092e-05,0.999472772842374
JzzUhPQp,0.999986102561569,0.00528038557449486,0.999999998853617,0.00071368807398084,5.40809461050454e-06
K05R8dQK,2.25378472420225e-05,0.963744062503788,0.0784555456767393,0.432063309153112,0.000187823910350965
K17pG2mG,6.87627197587125e-06,0.00175606121550855,0.863603852495218,1.87827988464743e-07,0.93242693333788
K8BellUe,0.0132558800671668,7.90784457438197e-08,0.907312277249561,0.000728874452504034,5.2140016261727e-05
KJ2eH6rr,0.0488358492715558,7.58180780953887e-05,0.370349929378182,0.0087003283064205,2.80746130278183e-05
KJEJ6Glk,0.640632631073462,0.990239478764477,0.417319451885167,0.951820181800473,7.59467323244613e-05
KSbO0oXS,0.998348783129761,0.742433251387187,0.418271223913579,0.999213577532326,0.0014003480986941
KXtvmd01,1.11161233369152e-09,0.000143445354259552,0.106501055460637,1.66789063224396e-05,0.110579160172649
KYiJqBuJ,0.108098560974299,0.00235783405245285,0.848011971461075,4.77850816544227e-05,0.000938138685237174
KmbAyTcE,5.38502136543735e-06,7.98811398553443e-07,0.254472185762271,0.0156885457574018,0.215651701610069
KnNyl3rV,0.0016715440111811,0.000826865480790802,0.947050259609397,0.000115840997648769,0.749885459228222
Kp2DG8TZ,9.22184084321278e-06,1.27246804340247e-05,0.612454637526663,3.59884426052914e-06,0.486545403584923
KqQtKWs5,2.54397652576458e-06,9.21207268070192e-06,5.90517427111499e-06,3.26118404135094e-07,0.100706001853735
Ku27g63R,0.999887604333191,0.000128791243974846,0.999999999944976,0.000340983654815479,0.000448341191914488
L2aTVqDq,1.76408315588803e-05,1.78266397310539e-05,0.00720423435828083,0.975616032700114,0.0769628652762767
L5jvq6G4,3.11323208075789e-06,0.000413547337887815,0.000115859556841142,1.70880135093103e-08,0.0865443912530457
L91hYVQl,1.80481694473183e-07,0.00311197709473281,0.000175133446923195,1.13472798873643e-09,0.000914979135314176
